id,title,composer,part,KSgt,KSest,notes,err,time
8460,BWV846_Prelude,Bach,rh,,C major (0),408,0,0.087
8460,BWV846_Prelude,Bach,lh,,a minor (0),211,6,0.058
8461,BWV846_Fugue,Bach,rh,,a minor (0),487,3,1.725
8461,BWV846_Fugue,Bach,lh,,a minor (0),315,3,0.479
8480,BWV848_Prelude,Bach,rh,,a# minor (7),397,0,0.099
8480,BWV848_Prelude,Bach,lh,,a# minor (7),425,172,0.109
8481,BWV848_Fugue,Bach,rh,,a# minor (7),866,29,2.063
8481,BWV848_Fugue,Bach,lh,,a# minor (7),623,395,1.090
8540,BWV854_Prelude,Bach,rh,,c# minor (4),287,4,0.422
8540,BWV854_Prelude,Bach,lh,,c# minor (4),221,2,0.289
8541,BWV854_Fugue,Bach,rh,,c# minor (4),475,0,1.431
8541,BWV854_Fugue,Bach,lh,,c# minor (4),287,1,0.346
8561,BWV856_Fugue,Bach,rh,,d minor (-1),481,0,0.593
8561,BWV856_Fugue,Bach,lh,,d minor (-1),313,2,0.121
8570,BWV857_Prelude,Bach,rh,,f minor (-4),394,1,0.924
8570,BWV857_Prelude,Bach,lh,,f minor (-4),249,0,0.400
8580,BWV858_Prelude,Bach,rh,,d# minor (6),293,5,0.275
8580,BWV858_Prelude,Bach,lh,,d# minor (6),169,0,0.068
8581,BWV858_Fugue,Bach,rh,,d# minor (6),583,0,1.195
8581,BWV858_Fugue,Bach,lh,,d# minor (6),370,2,0.359
8600,BWV860_Prelude,Bach,rh,,e minor (1),335,8,0.947
8600,BWV860_Prelude,Bach,lh,,e minor (1),275,8,0.300
8601,BWV860_Fugue,Bach,rh,,e minor (1),1124,2,2.541
8601,BWV860_Fugue,Bach,lh,,e minor (1),705,1,1.151
8620,BWV862_Prelude,Bach,rh,,A- major (-4),381,0,0.295
8620,BWV862_Prelude,Bach,lh,,A- major (-4),314,0,0.180
8621,BWV862_Fugue,Bach,rh,,f minor (-4),477,0,0.850
8621,BWV862_Fugue,Bach,lh,,f minor (-4),455,0,0.764
8630,BWV863_Prelude,Bach,rh,,g# minor (5),344,2,0.368
8630,BWV863_Prelude,Bach,lh,,g# minor (5),267,4,0.222
8631,BWV863_Fugue,Bach,rh,,g# minor (5),473,8,0.808
8631,BWV863_Fugue,Bach,lh,,g# minor (5),374,6,0.378
8640,BWV864_Prelude,Bach,rh,,f# minor (3),361,1,1.214
8640,BWV864_Prelude,Bach,lh,,f# minor (3),280,0,0.487
8641,BWV864_Fugue,Bach,rh,,f# minor (3),813,0,2.393
8641,BWV864_Fugue,Bach,lh,,f# minor (3),487,0,0.679
8650,BWV865_Prelude,Bach,rh,,a minor (0),402,2,1.642
8650,BWV865_Prelude,Bach,lh,,a minor (0),246,0,0.192
8651,BWV865_Fugue,Bach,rh,,a minor (0),1408,6,5.319
8651,BWV865_Fugue,Bach,lh,,a minor (0),1140,4,3.227
8660,BWV866_Prelude,Bach,rh,,g minor (-2),317,4,2.967
8660,BWV866_Prelude,Bach,lh,,g minor (-2),321,2,11.918
8661,BWV866_Fugue,Bach,rh,,g minor (-2),573,0,0.604
8661,BWV866_Fugue,Bach,lh,,g minor (-2),395,0,0.332
8670,BWV867_Prelude,Bach,rh,,b- minor (-5),528,1,2.661
