id,title,composer,part,KSgt,KSest,notes,err,time
12,Sonata_12_1,Mozart,rh,,d minor (-1),1426,8,1.030
12,Sonata_12_1,Mozart,lh,,d minor (-1),1052,6,0.463
12,Sonata_12_1,Mozart,rh,C major (0),g minor (-2),2383,189,534.526
12,Sonata_12_1,Mozart,lh,C major (0),g minor (-2),1404,49,4.150
12,Sonata_12_2,Mozart,rh,,g minor (-2),646,2,210.510
12,Sonata_12_2,Mozart,lh,,g minor (-2),665,5,5.809
12,Sonata_12_3,Mozart,rh,,d minor (-1),1809,27,1.780
12,Sonata_12_3,Mozart,lh,,d minor (-1),1179,5,0.617
8,Sonata_8_1,Mozart,rh,,a minor (0),1667,10,4.934
8,Sonata_8_1,Mozart,lh,,a minor (0),1599,26,2.597
